state,city,organisation,roomtype,currency,currency,mealplan,mealplan,hoteltariffs_id,seasons_id,roomtypes_id,currencies_id,currencies_pt_id,cost_single,cost_single_pt,cost_single_ac,cost_single_ac_pt,cost_double,cost_double_pt,cost_double_ac,cost_double_ac_pt,nett,nett_pt,mealplans_id,mealplans_pt_id,freetransfer,extrabed,extrabed_pt,seasons_id,addressbook_id,fromdate,todate,frompax,to_pax,git,servicecharges,tac,tac_pt,taconmealplan,taconmealplan_pt,servicechargesonplan,closed,tl_discount,tl_discountabove,tl_freeabove,tl_halfdouble,extrabedcost,policyonescorts_id,dayoftheweek,extrabedpercentage,luxtax,luxtaxonpt,exptax,salestax,salestaxinclusive,default_roomtypes_id,default_ac,exptax_notapplicable,salestaxinclusive_pt,SpecialPeriod,Notes,AgentCommPerc,roomtype
Uttar Pradesh,Varanasi,Hotel Ganges View,Standard Room,Indian Rupee,Indian Rupee,Bed & breakfast,,432325,15101,18,13,13,,,3500,,,,3500,,1,0,2,,0,1200,,15101,2104,2019-04-01T00:00:00,2019-09-30T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,,0,0,181,1,0,0,,,,Standard Room
Tamil Nadu,Dindigul,Cardamom House,Standard Room,Indian Rupee,Indian Rupee,,Room only,432340,15109,18,13,13,,3500,,4400,,3500,,4400,0,0,,1,0,,1800,15109,2391,2019-04-01T00:00:00,2019-09-30T00:00:00,1,15,0,,,18,0,0,0,0,,,,0,,,127,,,0,,5,1,18,1,0,,,,,Standard Room
Tamil Nadu,Dindigul,Cardamom House,Suite,Indian Rupee,Indian Rupee,,Room only,432341,15109,9,13,13,,4700,,5500,,4700,,5500,0,0,,1,0,,1800,15109,2391,2019-04-01T00:00:00,2019-09-30T00:00:00,1,15,0,,,18,0,0,0,0,,,,0,,,127,,,0,,5,1,18,1,0,,,,,Suite
Tamil Nadu,Dindigul,Cardamom House,Standard Room,Indian Rupee,Indian Rupee,,Room only,432342,15110,18,13,13,,3500,,4400,,3500,,4400,0,0,,1,0,,1800,15110,2391,2019-10-01T00:00:00,2019-11-30T00:00:00,1,15,0,,,18,0,0,0,0,,,,0,,,127,,,0,,5,1,18,1,0,,,,,Standard Room
Tamil Nadu,Dindigul,Cardamom House,Suite,Indian Rupee,Indian Rupee,,Room only,432343,15110,9,13,13,,4700,,5500,,4700,,5500,0,0,,1,0,,1800,15110,2391,2019-10-01T00:00:00,2019-11-30T00:00:00,1,15,0,,,18,0,0,0,0,,,,0,,,127,,,0,,5,1,18,1,0,,,,,Suite
Kerala,Thekkady,Hotel Tree Top,Deluxe Room,Indian Rupee,Indian Rupee,Bed & breakfast,,432350,15113,10,13,13,3800,,,,3800,,,,1,0,2,,0,1000,,15113,2063,2019-01-11T00:00:00,2019-02-28T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,127,0,0,0,0,0,0,14,0,0,0,,,,Deluxe Room
Kerala,Thekkady,Hotel Tree Top,Cottage,Indian Rupee,Indian Rupee,Bed & breakfast,,432351,15113,14,13,13,4500,,,,4500,,,,1,0,2,,0,1000,,15113,2063,2019-01-11T00:00:00,2019-02-28T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,127,0,0,0,0,0,0,14,0,0,0,,,,Cottage
Kerala,Thekkady,Hotel Tree Top,Bungalow,Indian Rupee,Indian Rupee,Bed & breakfast,Bed & breakfast,432352,15113,691,13,13,11200,,,,11200,,,,1,0,2,2,0,1000,,15113,2063,2019-01-11T00:00:00,2019-02-28T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,127,0,0,0,0,0,0,14,0,0,0,,,,Bungalow
Kerala,Thekkady,Hotel Tree Top,Deluxe Room,Indian Rupee,Indian Rupee,Bed & breakfast,,432359,15116,10,13,13,3000,,,,3000,,,,1,0,2,,0,1000,,15116,2063,2019-03-01T00:00:00,2019-05-31T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,127,0,0,0,0,0,0,14,0,0,0,,,,Deluxe Room
Kerala,Thekkady,Hotel Tree Top,Cottage,Indian Rupee,Indian Rupee,Bed & breakfast,,432360,15116,14,13,13,3600,,,,3600,,,,1,0,2,,0,1000,,15116,2063,2019-03-01T00:00:00,2019-05-31T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,127,0,0,0,0,0,0,14,0,0,0,,,,Cottage
Kerala,Thekkady,Hotel Tree Top,Bungalow,Indian Rupee,Indian Rupee,Bed & breakfast,,432361,15116,691,13,13,9600,,,,9600,,,,1,0,2,,0,1000,,15116,2063,2019-03-01T00:00:00,2019-05-31T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,127,0,0,0,0,0,0,14,0,0,0,,,,Bungalow
Kerala,Thekkady,Hotel Tree Top,Deluxe Room,Indian Rupee,Indian Rupee,Bed & breakfast,,432362,15117,10,13,13,2500,,,,2500,,,,1,0,2,,0,1000,,15117,2063,2019-06-01T00:00:00,2019-09-30T00:00:00,1,15,0,0,0,0,0,0,0,0,,0,0,0,0,,127,0,0,0,0,0,0,14,0,0,0,,,,Deluxe Room
Kerala,Thekkady,Hotel Tree Top,Cottage,Indian Rupee,Indian Rupee,Bed & breakfast,,432363,15117,14,13,13,3000,,,,3000,,,,1,0,2,,0,1000,,15117,2063,2019-06-01T00:00:00,2019-09-30T00:00:00,1,15,0,0,0,0,0,0,0,0,,0,0,0,0,,127,0,0,0,0,0,0,14,0,0,0,,,,Cottage
Kerala,Thekkady,Hotel Tree Top,Bungalow,Indian Rupee,Indian Rupee,Bed & breakfast,,432364,15117,691,13,13,8600,,,,8600,,,,1,0,2,,0,1000,,15117,2063,2019-06-01T00:00:00,2019-09-30T00:00:00,1,15,0,0,0,0,0,0,0,0,,0,0,0,0,,127,0,0,0,0,0,0,14,0,0,0,,,,Bungalow
Kerala,Munnar,Windermere Estate,Garden View Room,Indian Rupee,Indian Rupee,Bed & breakfast,,432380,15129,36,13,13,8350,,,,8350,,,,0,0,2,,0,3000,,15129,994,2019-03-01T00:00:00,2019-03-31T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,12.5,0,9,,0,36,0,0,0,,,,Garden View Room
Kerala,Munnar,Windermere Estate,Estate Suite,Indian Rupee,Indian Rupee,Bed & breakfast,,432381,15129,455,13,13,12500,,,,12500,,,,0,0,2,,0,3000,,15129,994,2019-03-01T00:00:00,2019-03-31T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,12.5,0,9,,0,36,0,0,0,,,,Estate Suite
Kerala,Munnar,Windermere Estate,Planters Villa,Indian Rupee,Indian Rupee,Bed & breakfast,,432382,15129,425,13,13,16500,,,,16500,,,,0,0,2,,0,3000,,15129,994,2019-03-01T00:00:00,2019-03-31T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,12.5,0,9,,0,36,0,0,0,,,,Planters Villa
Kerala,Munnar,Windermere Estate,Garden View Room,Indian Rupee,Indian Rupee,Bed & breakfast,,432383,15130,36,13,13,8000,,,,8000,,,,0,0,2,,0,3000,,15130,994,2019-04-01T00:00:00,2019-05-31T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,12.5,0,9,,0,36,0,0,0,,,,Garden View Room
Kerala,Munnar,Windermere Estate,Estate Suite,Indian Rupee,Indian Rupee,Bed & breakfast,,432384,15130,455,13,13,12000,,,,12000,,,,0,0,2,,0,3000,,15130,994,2019-04-01T00:00:00,2019-05-31T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,12.5,0,9,,0,36,0,0,0,,,,Estate Suite
Kerala,Munnar,Windermere Estate,Planters Villa,Indian Rupee,Indian Rupee,Bed & breakfast,,432385,15130,425,13,13,16000,,,,16000,,,,0,0,2,,0,3000,,15130,994,2019-04-01T00:00:00,2019-05-31T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,12.5,0,9,,0,36,0,0,0,,,,Planters Villa
Kerala,Munnar,Windermere Estate,Garden View Room,Indian Rupee,Indian Rupee,Bed & breakfast,,432386,15131,36,13,13,6000,,,,6000,,,,0,0,2,,0,3000,,15131,994,2019-06-01T00:00:00,2019-09-30T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,12.5,0,9,,0,36,0,0,0,,,,Garden View Room
Kerala,Munnar,Windermere Estate,Estate Suite,Indian Rupee,Indian Rupee,Bed & breakfast,,432387,15131,455,13,13,9000,,,,9000,,,,0,0,2,,0,3000,,15131,994,2019-06-01T00:00:00,2019-09-30T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,12.5,0,9,,0,36,0,0,0,,,,Estate Suite
Kerala,Munnar,Windermere Estate,Planters Villa,Indian Rupee,Indian Rupee,Bed & breakfast,,432388,15131,425,13,13,12000,,,,12000,,,,0,0,2,,0,3000,,15131,994,2019-06-01T00:00:00,2019-09-30T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,12.5,0,9,,0,36,0,0,0,,,,Planters Villa
Sikkim,Gangtok,Nor Khill Hotel,Deluxe Room,Indian Rupee,Indian Rupee,Halfboard,,432406,15138,10,13,13,11232,,,,11520,,,,1,0,3,,0,4416,,15138,1366,2019-03-15T00:00:00,2019-06-15T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,10,0,0,0,,,,Deluxe Room
Sikkim,Gangtok,Nor Khill Hotel,Suite,Indian Rupee,Indian Rupee,Halfboard,,432407,15138,9,13,13,12768,,,,12768,,,,1,0,3,,0,4416,,15138,1366,2019-03-15T00:00:00,2019-06-15T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,10,0,0,0,,,,Suite
Sikkim,Gangtok,Nor Khill Hotel,Premier Suite,Indian Rupee,Indian Rupee,Halfboard,,432408,15138,767,13,13,16608,,,,16608,,,,1,0,3,,0,4416,,15138,1366,2019-03-15T00:00:00,2019-06-15T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,10,0,0,0,,,,Premier Suite
Sikkim,Gangtok,Nor Khill Hotel,Deluxe Room,Indian Rupee,Indian Rupee,Halfboard,,432415,15141,10,13,13,9734,,,,9984,,,,1,0,3,,0,3827,,15141,1366,2019-06-16T00:00:00,2019-09-14T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,10,0,0,0,,,,Deluxe Room
Sikkim,Gangtok,Nor Khill Hotel,Suite,Indian Rupee,Indian Rupee,Halfboard,,432416,15141,9,13,13,11066,,,,11066,,,,1,0,3,,0,3827,,15141,1366,2019-06-16T00:00:00,2019-09-14T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,10,0,0,0,,,,Suite
Sikkim,Gangtok,Nor Khill Hotel,Premier Suite,Indian Rupee,Indian Rupee,Halfboard,,432417,15141,767,13,13,14394,,,,14394,,,,1,0,3,,0,3827,,15141,1366,2019-06-16T00:00:00,2019-09-14T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,10,0,0,0,,,,Premier Suite
West Bengal,Kalimpong,Silver Oaks,Deluxe Room,Indian Rupee,Indian Rupee,Halfboard,,432421,15145,10,13,13,9120,,,,9408,,,,1,0,3,,0,4416,,15145,1368,2019-03-15T00:00:00,2019-06-15T00:00:00,1,15,0,0,0,0,0,0,0,0,,,,0,37,,127,0,15.4,0,7.42,0,0,10,0,0,0,,,,Deluxe Room
West Bengal,Kalimpong,Silver Oaks,Deluxe Room,Indian Rupee,Indian Rupee,Halfboard,,432424,15148,10,13,13,7904,,,,8154,,,,1,0,3,,0,3827,,15148,1368,2019-06-16T00:00:00,2019-09-14T00:00:00,1,15,0,0,0,0,0,0,0,0,,,,0,37,,127,0,15.4,0,7.42,0,0,10,0,0,0,,,,Deluxe Room
Uttar Pradesh,Agra,The Grand Imperial,Deluxe Room,Indian Rupee,Indian Rupee,Bed & breakfast,,432431,15152,10,13,13,,,4000,,,,4500,,1,0,2,,0,1500,,15152,2208,2019-04-01T00:00:00,2019-09-30T00:00:00,1,15,0,,,0,0,0,0,0,,,,0,,,127,,5,0,9,,0,10,1,0,0,, ,,Deluxe Room
Uttar Pradesh,Agra,The Grand Imperial,Chamber of Princes Room,Indian Rupee,Indian Rupee,Bed & breakfast,,432432,15152,179,13,13,,,7000,,,,7500,,1,0,2,,0,1500,,15152,2208,2019-04-01T00:00:00,2019-09-30T00:00:00,1,15,0,,,0,0,0,0,0,,,,0,,,127,,5,0,9,,0,10,1,0,0,, ,,Chamber of Princes Room
Kerala,Mararikulam,Abad Turtle Beach Resort,Beach Cottage,Indian Rupee,Indian Rupee,Bed & breakfast,,432452,15162,412,13,13,,,7250,,,,7250,,0,0,2,,0,1500,,15162,2287,2019-01-11T00:00:00,2019-04-30T00:00:00,1,15,0,,,0,0,0,0,0,,,,0,,,127,,,0,3.09,,0,412,1,0,,,,,Beach Cottage
Kerala,Mararikulam,Abad Turtle Beach Resort,Villa,Indian Rupee,Indian Rupee,Bed & breakfast,,432453,15162,198,13,13,,,8750,,,,8750,,0,0,2,,0,1500,,15162,2287,2019-01-11T00:00:00,2019-04-30T00:00:00,1,15,0,,,0,0,0,0,0,,,,0,,,127,,,0,3.09,,0,412,1,0,,,,,Villa
Madhya Pradesh,Orchha,Amar Mahal,Deluxe Room,Indian Rupee,Indian Rupee,Bed & breakfast,,432590,15231,10,13,13,,,3000,,,,3000,,1,0,2,,0,1100,,15231,2107,2019-04-01T00:00:00,2019-09-30T00:00:00,1,15,0,0,0,,0,0,0,0,0,0,0,0,0,,127,0,10,1,9,,1,10,1,0,0,,,,Deluxe Room
Rajasthan,Udaipur,Fateh Niwas,Deluxe Room,Indian Rupee,Indian Rupee,Room only,,432594,15235,10,13,13,,,3600,,,,3600,,0,0,1,,0,900,,15235,2963,2019-04-01T00:00:00,2019-09-30T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,18,0,30,1,0,0,,,,Deluxe Room
Rajasthan,Udaipur,Fateh Garh,Suite,Indian Rupee,Indian Rupee,Room only,,432598,15237,9,13,13,,,11800,,,,11800,,0,0,1,,0,1900,,15237,2368,2019-04-01T00:00:00,2019-09-30T00:00:00,1,15,0,,,0,0,0,0,0,,,,0,,,127,,,0,,18,0,431,1,0,0,,,,Suite
Rajasthan,Udaipur,Fateh Garh,Renaissance Room,Indian Rupee,Indian Rupee,Room only,,432599,15237,431,13,13,,,5400,,,,5400,,0,0,1,,0,1900,,15237,2368,2019-04-01T00:00:00,2019-09-30T00:00:00,1,15,0,,,0,0,0,0,0,,,,0,,,127,,,0,,18,0,431,1,0,0,,,,Renaissance Room
Rajasthan,Udaipur,Fateh Garh,Heritage Chambers,Indian Rupee,Indian Rupee,Room only,,432600,15237,525,13,13,,,8800,,,,8800,,0,0,1,,0,1900,,15237,2368,2019-04-01T00:00:00,2019-09-30T00:00:00,1,15,0,,,0,0,0,0,0,,,,0,,,127,,,0,,18,0,431,1,0,0,,,,Heritage Chambers
Rajasthan,Udaipur,Ram Pratap Palace,Lake Facing Room,Indian Rupee,Indian Rupee,Room only,,432603,15239,30,13,13,,,2900,,,,2900,,0,0,1,,0,700,,15239,2110,2019-04-01T00:00:00,2019-09-30T00:00:00,1,15,0,0,0,0,0,0,0,0,0,100,100,0,0,2,127,0,0,0,,18,1,30,1,0,0,,,,Lake Facing Room
Rajasthan,Udaipur,Ram Pratap Palace,Deluxe Room,Indian Rupee,Indian Rupee,Room only,,432604,15239,10,13,13,,,2200,,,,2200,,0,0,1,,0,700,,15239,2110,2019-04-01T00:00:00,2019-09-30T00:00:00,1,15,0,0,0,0,0,0,0,0,0,100,100,0,0,2,127,0,0,0,,18,1,30,1,0,0,,,,Deluxe Room
Rajasthan,Kumbhalgarh,Fateh Safari Lodge,Deluxe Room,Indian Rupee,Indian Rupee,Room only,,432607,15241,10,13,13,,,3600,,,,3600,,0,0,1,,0,900,,15241,2964,2019-04-01T00:00:00,2019-09-30T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,18,0,10,1,0,0,,,,Deluxe Room
Madhya Pradesh,Maheshwar,Ahilya Fort,Royal Suite,Indian Rupee,Indian Rupee,Fullboard,,432620,15247,52,13,13,,,23970,,,,47940,,1,0,4,,0,,,15247,2340,2019-02-17T00:00:00,2019-02-20T00:00:00,1,15,0,,,0,0,0,0,1,,,,0,,,127,,14,0,,,0,25,1,0,,,DATES AND RATES NOT YET FINALIZED. Last year:  Rates are not applicable from 17th through 20th Feb 2018 which are the dates of our Sacred River Festival,,Royal Suite
Madhya Pradesh,Maheshwar,Ahilya Fort,Royale Tent,Indian Rupee,Indian Rupee,Fullboard,,432621,15247,422,13,13,,,23970,,,,47940,,1,0,4,,0,,,15247,2340,2019-02-17T00:00:00,2019-02-20T00:00:00,1,15,0,,,0,0,0,0,1,,,,0,,,127,,14,0,,,0,25,1,0,,,DATES AND RATES NOT YET FINALIZED. Last year:  Rates are not applicable from 17th through 20th Feb 2018 which are the dates of our Sacred River Festival,,Royale Tent
Madhya Pradesh,Maheshwar,Ahilya Fort,Superior Room,Indian Rupee,Indian Rupee,Fullboard,,432622,15247,25,13,13,,,17425,,,,34850,,1,0,4,,0,,,15247,2340,2019-02-17T00:00:00,2019-02-20T00:00:00,1,15,0,,,0,0,0,0,1,,,,0,,,127,,14,0,,,0,25,1,0,,,DATES AND RATES NOT YET FINALIZED. Last year:  Rates are not applicable from 17th through 20th Feb 2018 which are the dates of our Sacred River Festival,,Superior Room
Madhya Pradesh,Maheshwar,Ahilya Fort,Superior Tent,Indian Rupee,Indian Rupee,Fullboard,,432623,15247,477,13,13,,,17425,,,,34850,,1,0,4,,0,,,15247,2340,2019-02-17T00:00:00,2019-02-20T00:00:00,1,15,0,,,0,0,0,0,1,,,,0,,,127,,14,0,,,0,25,1,0,,,DATES AND RATES NOT YET FINALIZED. Last year:  Rates are not applicable from 17th through 20th Feb 2018 which are the dates of our Sacred River Festival,,Superior Tent
Madhya Pradesh,Maheshwar,Ahilya Fort,Royal Suite,Indian Rupee,Indian Rupee,Fullboard,,432624,15248,52,13,13,,,23970,,,,47940,,1,0,4,,0,,,15248,2340,2019-02-21T00:00:00,2019-03-31T00:00:00,1,15,0,,,0,0,0,0,0,,,,0,,,127,,14,0,,,0,25,1,0,,,minimum 2 night stay,,Royal Suite
Madhya Pradesh,Maheshwar,Ahilya Fort,Royale Tent,Indian Rupee,Indian Rupee,Fullboard,,432625,15248,422,13,13,,,23970,,,,47940,,1,0,4,,0,,,15248,2340,2019-02-21T00:00:00,2019-03-31T00:00:00,1,15,0,,,0,0,0,0,0,,,,0,,,127,,14,0,,,0,25,1,0,,,minimum 2 night stay,,Royale Tent
Madhya Pradesh,Maheshwar,Ahilya Fort,Superior Room,Indian Rupee,Indian Rupee,Fullboard,,432626,15248,25,13,13,,,17425,,,,34850,,1,0,4,,0,,,15248,2340,2019-02-21T00:00:00,2019-03-31T00:00:00,1,15,0,,,0,0,0,0,0,,,,0,,,127,,14,0,,,0,25,1,0,,,minimum 2 night stay,,Superior Room
Madhya Pradesh,Maheshwar,Ahilya Fort,Superior Tent,Indian Rupee,Indian Rupee,Fullboard,,432627,15248,477,13,13,,,17425,,,,34850,,1,0,4,,0,,,15248,2340,2019-02-21T00:00:00,2019-03-31T00:00:00,1,15,0,,,0,0,0,0,0,,,,0,,,127,,14,0,,,0,25,1,0,,,minimum 2 night stay,,Superior Tent
Madhya Pradesh,Maheshwar,Ahilya Fort,Regal Suite,Indian Rupee,Indian Rupee,Fullboard,,432628,15249,73,13,13,,,14068,,,,28136,,1,0,4,,0,,,15249,2340,2019-04-01T00:00:00,2019-09-30T00:00:00,1,15,0,,,0,0,0,0,0,,,,0,,,127,,14,0,,,0,25,1,0,,,minimum 2 night stay,,Regal Suite
Madhya Pradesh,Maheshwar,Ahilya Fort,Regal Tent,Indian Rupee,Indian Rupee,Fullboard,,432629,15249,930,13,13,,,14068,,,,28136,,1,0,4,,0,,,15249,2340,2019-04-01T00:00:00,2019-09-30T00:00:00,1,15,0,,,0,0,0,0,0,,,,0,,,127,,14,0,,,0,25,1,0,,,minimum 2 night stay,,Regal Tent
Madhya Pradesh,Maheshwar,Ahilya Fort,Princely Room,Indian Rupee,Indian Rupee,Fullboard,,432630,15249,232,13,13,,,11178,,,,22356,,1,0,4,,0,,,15249,2340,2019-04-01T00:00:00,2019-09-30T00:00:00,1,15,0,,,0,0,0,0,0,,,,0,,,127,,14,0,,,0,25,1,0,,,minimum 2 night stay,,Princely Room
Madhya Pradesh,Maheshwar,Ahilya Fort,Superior Tent,Indian Rupee,Indian Rupee,Fullboard,,432631,15249,477,13,13,,,11178,,,,22356,,1,0,4,,0,,,15249,2340,2019-04-01T00:00:00,2019-09-30T00:00:00,1,15,0,,,0,0,0,0,0,,,,0,,,127,,14,0,,,0,25,1,0,,,minimum 2 night stay,,Superior Tent
Rajasthan,Udaipur,Mewar Haveli,Standard Room,Indian Rupee,Indian Rupee,Bed & breakfast,,432649,15256,18,13,13,,,2150,,,,2400,,1,0,2,,0,1200,,15256,2145,2019-01-11T00:00:00,2019-03-31T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,,0,7.42,,0,348,1,0,0,,,,Standard Room
Rajasthan,Udaipur,Mewar Haveli,Superior Room,Indian Rupee,Indian Rupee,Bed & breakfast,,432650,15256,25,13,13,,,2450,,,,2700,,1,0,2,,0,1200,,15256,2145,2019-01-11T00:00:00,2019-03-31T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,,0,7.42,,0,348,1,0,0,,,,Superior Room
Rajasthan,Udaipur,Mewar Haveli,Deluxe Lake View Room,Indian Rupee,Indian Rupee,Bed & breakfast,,432651,15256,348,13,13,,,2850,,,,3100,,1,0,2,,0,1200,,15256,2145,2019-01-11T00:00:00,2019-03-31T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,,0,7.42,,0,348,1,0,0,,,,Deluxe Lake View Room
Himachal Pradesh,Manali,Hotel Mayflower,Deluxe Room,Indian Rupee,Indian Rupee,Bed & breakfast,,432701,15278,10,13,13,4700,,,,5200,,,,1,0,2,,0,1000,,15278,1862,2019-04-01T00:00:00,2019-09-30T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,7.42,0,0,10,0,0,0,,,,Deluxe Room
Rajasthan,Pushkar,Pushkar Palace,Super Deluxe Room,Indian Rupee,Indian Rupee,Bed & breakfast,,432708,15283,66,13,13,,,2545,,,,2800,,0,0,2,,0,1350,,15283,16,2019-04-01T00:00:00,2019-09-30T00:00:00,1,15,0,0,0,0,0,0,0,0,,,,0,0,,127,0,10,0,9,,0,66,1,0,0,,,,Super Deluxe Room
Rajasthan,Pushkar,Pushkar Palace,Suite,Indian Rupee,Indian Rupee,Bed & breakfast,,432709,15283,9,13,13,,,6300,,,,7300,,0,0,2,,0,1350,,15283,16,2019-04-01T00:00:00,2019-09-30T00:00:00,1,15,0,0,0,0,0,0,0,0,,,,0,0,,127,0,10,0,9,,0,66,1,0,0,,,,Suite
Rajasthan,Pushkar,Jagat Palace,Super Deluxe Room,Indian Rupee,Indian Rupee,Bed & breakfast,,432710,15284,66,13,13,,,2545,,,,2800,,0,0,2,,0,1350,,15284,728,2019-04-01T00:00:00,2019-09-30T00:00:00,1,15,0,0,0,0,0,0,0,0,,,,0,300,,127,0,10,0,9,,0,66,1,0,0,,,,Super Deluxe Room
Rajasthan,Shahpura,Shahpura Bagh,Royal Suite,Indian Rupee,Indian Rupee,Bed & breakfast,,432723,15292,52,13,13,,,14280,,,,14280,,0,0,2,,0,5500,,15292,2272,2019-05-01T00:00:00,2019-09-30T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,10,1,9,,0,9,1,0,0,,,,Royal Suite
Rajasthan,Shahpura,Shahpura Bagh,Suite,Indian Rupee,Indian Rupee,Bed & breakfast,,432724,15292,9,13,13,,,13440,,,,13440,,0,0,2,,0,5500,,15292,2272,2019-05-01T00:00:00,2019-09-30T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,10,1,9,,0,9,1,0,0,,,,Suite
Karnataka,Hampi,Uramma Heritage Homes,Uramma Cultural Residency Cottage,Indian Rupee,Indian Rupee,Bed & breakfast,,432726,15294,927,13,13,2240,,,,3776,,,,1,0,2,,0,900,,15294,2717,2019-04-01T00:00:00,2019-07-31T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,12,0,12.36,,0,927,0,0,,,,,Uramma Cultural Residency Cottage
Kerala,Kochi,Le Colonial,Aide De Camp,Indian Rupee,Indian Rupee,Halfboard,,432798,15318,650,13,13,,,16023,,,,16023,,1,0,3,,0,3840,,15318,2298,2019-01-21T00:00:00,2019-04-30T00:00:00,1,15,0,0,,0,0,0,0,0,,,,0,,,127,,12.5,0,7.42,0,0,650,1,0,0,,,,Aide De Camp
Kerala,Kochi,Le Colonial,Viceroy Room,Indian Rupee,Indian Rupee,Halfboard,,432799,15318,644,13,13,,,23217,,,,23217,,1,0,3,,0,3840,,15318,2298,2019-01-21T00:00:00,2019-04-30T00:00:00,1,15,0,0,,0,0,0,0,0,,,,0,,,127,,12.5,0,7.42,0,0,650,1,0,0,,,,Viceroy Room
Kerala,Kochi,Le Colonial,Jan Van Spall,Indian Rupee,Indian Rupee,Halfboard,,432800,15318,645,13,13,,,23217,,,,23217,,1,0,3,,0,3840,,15318,2298,2019-01-21T00:00:00,2019-04-30T00:00:00,1,15,0,0,,0,0,0,0,0,,,,0,,,127,,12.5,0,7.42,0,0,650,1,0,0,,,,Jan Van Spall
Kerala,Kochi,Le Colonial,Vasco Da Gama,Indian Rupee,Indian Rupee,Halfboard,,432801,15318,646,13,13,,,16023,,,,16023,,1,0,3,,0,3840,,15318,2298,2019-01-21T00:00:00,2019-04-30T00:00:00,1,15,0,0,,0,0,0,0,0,,,,0,,,127,,12.5,0,7.42,0,0,650,1,0,0,,,,Vasco Da Gama
Kerala,Kochi,Le Colonial,Mahe De La Bourdoni Room,Indian Rupee,Indian Rupee,Halfboard,,432802,15318,647,13,13,,,16023,,,,16023,,1,0,3,,0,3840,,15318,2298,2019-01-21T00:00:00,2019-04-30T00:00:00,1,15,0,0,,0,0,0,0,0,,,,0,,,127,,12.5,0,7.42,0,0,650,1,0,0,,,,Mahe De La Bourdoni Room
Kerala,Kochi,Le Colonial,Major Petrie Room,Indian Rupee,Indian Rupee,Halfboard,,432803,15318,648,13,13,,,16023,,,,16023,,1,0,3,,0,3840,,15318,2298,2019-01-21T00:00:00,2019-04-30T00:00:00,1,15,0,0,,0,0,0,0,0,,,,0,,,127,,12.5,0,7.42,0,0,650,1,0,0,,,,Major Petrie Room
Kerala,Kochi,Le Colonial,Tipu Sultan,Indian Rupee,Indian Rupee,Halfboard,,432804,15318,649,13,13,,,16023,,,,16023,,1,0,3,,0,3840,,15318,2298,2019-01-21T00:00:00,2019-04-30T00:00:00,1,15,0,0,,0,0,0,0,0,,,,0,,,127,,12.5,0,7.42,0,0,650,1,0,0,,,,Tipu Sultan
Kerala,Kochi,Le Colonial,Aide De Camp,Indian Rupee,Indian Rupee,Halfboard,,432812,15320,650,13,13,,,14112,,,,14112,,1,0,3,,0,5184,,15320,2298,2019-05-01T00:00:00,2019-07-31T00:00:00,1,15,0,0,,0,0,0,0,0,,,,0,,,127,,12.5,0,7.42,0,0,650,1,0,0,,,,Aide De Camp
